method,method_display,preprocess_method,preprocess_display,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_preprocessed,pixel_recall_on_preprocessed,pixel_f1_on_preprocessed,pixel_iou_on_preprocessed,pixel_accuracy_on_preprocessed,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,preprocess_kind,raw_stroke_pixels,processed_feature_pixels,opening_radius,closing_radius,erode_radius,dilate_radius,density_radius,distance_decay_px,neighbour_blend,apply_opening,apply_closing,apply_erosion,apply_dilation,apply_skeletonization,internal_skeletonization_applied
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,969,1,1,0,0.5166666666666667,0.0,0.8333333333333334,1.0,1.0,0,0,0.6842105262797784,0.1511627906959167,0.24761904731791382,0.14130434782455104,0.9951782226561893,13,6,73,16292,0.6842105262797784,0.1511627906959167,0.24761904731791382,0.9951782226561893,0.14130434782455104,local_density,54,86,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,969,1,1,0,0.4214285714285714,0.0,0.3571428571428571,1.0,1.0,0,0,0.06976744185884262,0.03749999999953125,0.04878048734932911,0.024999999999791665,0.9928588867186894,3,40,77,16264,0.06976744185884262,0.03749999999953125,0.04878048734932911,0.9928588867186894,0.024999999999791665,sobel_edges,54,80,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,969,1,1,0,0.48636363636363633,0.0,0.6818181818181819,1.0,1.0,0,0,0.6363636363347107,0.09333333333271111,0.16279069744943214,0.08860759493614806,0.9912109374999395,14,8,136,16226,0.6363636363347107,0.09333333333271111,0.16279069744943214,0.9912109374999395,0.08860759493614806,distance_transform,54,150,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,969,1,1,0,0.7925000000000001,0.65,0.75,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9954223632811893,0,21,54,16309,0.0,0.0,0.0,0.9954223632811893,0.0,neighbour_context,54,54,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,969,1,1,0,0.45344827586206893,0.0,0.5172413793103448,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.997619628906189,0,24,15,16345,0.0,0.0,0.0,0.997619628906189,0.0,skeleton,54,15,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,970,1,2,1,0.4238095238095238,0.0,0.6190476190476191,1.0,0.5,0,0,0.06557377049126578,0.10126582278352828,0.07960198957184228,0.04145077720185777,0.9887084960936896,8,114,71,16191,0.06557377049126578,0.10126582278352828,0.07960198957184228,0.9887084960936896,0.04145077720185777,binary,79,79,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,970,1,1,0,0.8237179487179487,0.6709401709401709,0.858974358974359,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.98101806640619,0,68,243,16073,0.0,0.0,0.0,0.98101806640619,0.0,binary,79,243,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,970,1,1,0,0.6914743589743589,0.32008547008547006,0.9871794871794872,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9904174804686895,0,78,79,16227,0.0,0.0,0.0,0.9904174804686895,0.0,binary,79,79,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,970,1,2,1,0.29280645161290325,0.26,0.6290322580645161,0.0,0.5,0,1,0.243478260867448,0.07088607594918764,0.1098039212189081,0.05809128630693342,0.9722900390624406,28,87,367,15902,0.243478260867448,0.07088607594918764,0.1098039212189081,0.9722900390624406,0.05809128630693342,local_density,79,395,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,970,1,1,0,0.5792948717948718,0.11068376068376067,0.8974358974358975,1.0,1.0,0,0,0.21428571428265306,0.09493670886015863,0.1315789469417513,0.07042253521093698,0.9879150390624397,15,55,143,16171,0.21428571428265306,0.09493670886015863,0.1315789469417513,0.9879150390624397,0.07042253521093698,sobel_edges,79,162,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,970,1,1,0,0.7075,0.35,1.0,1.0,1.0,0,0,0.38461538461045364,0.07299270072974941,0.1226993862344336,0.06535947712404061,0.9738159179686905,30,48,381,15925,0.38461538461045364,0.07299270072974941,0.1226993862344336,0.9738159179686905,0.06535947712404061,distance_transform,79,411,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,970,1,1,0,0.6755769230769231,0.29017094017094014,0.975,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9902343749999395,0,81,79,16224,0.0,0.0,0.0,0.9902343749999395,0.0,neighbour_context,79,79,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,970,1,1,0,0.834923076923077,0.6502564102564103,0.9615384615384616,1.0,1.0,0,0,0.49999999999342104,0.4810126582217593,0.49032258013902186,0.32478632478354885,0.9951782226561893,38,38,41,16267,0.49999999999342104,0.4810126582217593,0.49032258013902186,0.9951782226561893,0.32478632478354885,skeleton,79,79,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,971,2,3,1,0.5205918259023354,0.1361111111111111,0.713375796178344,1.0,0.6666666666666667,0,0,0.051948051947714624,0.02285714285707755,0.031746031321523066,0.016129032258031997,0.9702148437499407,8,146,342,15888,0.051948051947714624,0.02285714285707755,0.031746031321523066,0.9702148437499407,0.016129032258031997,binary,350,350,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,971,2,2,0,0.702270905923345,0.37806233062330624,0.9107142857142857,1.0,1.0,0,0,0.0799999999992,0.013201320131991417,0.02266288927518879,0.011461318051559512,0.9578857421874415,8,92,598,15686,0.0799999999992,0.013201320131991417,0.02266288927518879,0.9578857421874415,0.011461318051559512,binary,350,606,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,971,2,2,0,0.7288902439024391,0.39753387533875345,1.0,1.0,1.0,0,0,0.08928571428491709,0.028571428571346938,0.043290042922546436,0.022123893805260787,0.9730224609374406,10,102,340,15932,0.08928571428491709,0.028571428571346938,0.043290042922546436,0.9730224609374406,0.022123893805260787,binary,350,350,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,971,2,3,1,0.5567564102564103,0.2144444444444445,0.717948717948718,1.0,0.6666666666666667,0,0,0.24025974025818014,0.0646853146852016,0.10192837432111497,0.05370101596508897,0.9602050781249414,37,117,535,15695,0.24025974025818014,0.0646853146852016,0.10192837432111497,0.9602050781249414,0.05370101596508897,local_density,350,572,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,971,2,2,0,0.5598214285714286,0.09722222222222222,0.8303571428571428,1.0,1.0,0,0,0.3225806451578217,0.06276150627601933,0.10507880883377242,0.05545286506459251,0.9688110351561908,30,63,448,15843,0.3225806451578217,0.06276150627601933,0.10507880883377242,0.9688110351561908,0.05545286506459251,sobel_edges,350,478,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,971,2,2,0,0.6016034482758621,0.13,0.9655172413793104,1.0,1.0,0,0,0.47457627118241885,0.06466512702071055,0.11382113800007436,0.06034482758614187,0.9467773437499422,56,62,810,15456,0.47457627118241885,0.06466512702071055,0.11382113800007436,0.9467773437499422,0.06034482758614187,distance_transform,350,866,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,971,2,1,1,0.46921428571428575,0.13,0.5535714285714286,1.0,0.5,0,0,0.5079365079284455,0.0914285714283102,0.1549636801281124,0.08398950131211552,0.9786987304686903,32,31,318,16003,0.5079365079284455,0.0914285714283102,0.1549636801281124,0.9786987304686903,0.08398950131211552,neighbour_context,350,350,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,971,2,2,0,0.5017857142857143,0.0,0.7589285714285714,1.0,1.0,0,0,0.01190476190462018,0.009009009008927846,0.010256409765890885,0.005154639175231162,0.9882202148436896,1,83,110,16190,0.01190476190462018,0.009009009008927846,0.010256409765890885,0.9882202148436896,0.005154639175231162,skeleton,350,111,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,972,3,3,0,0.34287210221285563,0.255955098934551,0.6384615384615384,0.0,1.0,1,0,0.02499999999984375,0.013986013985965084,0.017937219270767572,0.009049773755635634,0.9732666015624406,4,156,282,15942,0.02499999999984375,0.013986013985965084,0.017937219270767572,0.9732666015624406,0.009049773755635634,binary,286,286,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,972,3,3,0,0.20307692307692307,0.0,0.5153846153846153,0.0,1.0,1,0,0.06666666666617284,0.01025056947607033,0.017769002730450838,0.008964143426285893,0.9392700195311926,9,126,869,15380,0.06666666666617284,0.01025056947607033,0.017769002730450838,0.9392700195311926,0.008964143426285893,binary,286,878,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,972,3,3,0,0.4061217948717949,0.29907407407407405,0.8576923076923078,0.0,1.0,1,0,0.009433962264106444,0.0068965517241141505,0.007968127002079363,0.003999999999992,0.9696044921874408,2,210,288,15884,0.009433962264106444,0.0068965517241141505,0.007968127002079363,0.9696044921874408,0.003999999999992,binary,286,290,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,972,3,3,0,0.35725961538461537,0.2708333333333333,0.676923076923077,0.0,1.0,1,0,0.03636363636341598,0.021897810218898184,0.02733485146691851,0.013856812932993403,0.9739379882811905,6,159,268,15951,0.03636363636341598,0.021897810218898184,0.02733485146691851,0.9739379882811905,0.013856812932993403,local_density,286,274,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,972,3,3,0,0.2760873930196099,0.0596813861974236,0.7461538461538462,0.0,1.0,1,0,0.11578947368360111,0.03873239436612899,0.05804749302788201,0.029891304347785475,0.9564208984374416,22,168,546,15648,0.11578947368360111,0.03873239436612899,0.05804749302788201,0.9564208984374416,0.029891304347785475,sobel_edges,286,568,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,972,3,3,0,0.2891172190238762,0.11769638415562235,0.6807692307692308,0.0,1.0,1,0,0.2407407407392547,0.027997128499620966,0.05016077151746239,0.025725593667529204,0.9098510742186945,39,123,1354,14868,0.2407407407392547,0.027997128499620966,0.05016077151746239,0.9098510742186945,0.025725593667529204,distance_transform,286,1393,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,972,3,3,0,0.2830769230769231,0.19999999999999998,0.4653846153846154,0.0,1.0,1,0,0.008620689655098096,0.003496503496491271,0.004975123967500838,0.002493765586028694,0.9755859374999404,1,115,285,15983,0.008620689655098096,0.003496503496491271,0.004975123967500838,0.9755859374999404,0.002493765586028694,neighbour_context,286,286,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,972,3,3,0,0.2558173076923077,0.0625,0.6384615384615384,0.0,1.0,1,0,0.07228915662607055,0.04255319148921081,0.053571428104711424,0.02752293577975339,0.9741210937499405,12,154,270,15948,0.07228915662607055,0.04255319148921081,0.053571428104711424,0.9741210937499405,0.02752293577975339,skeleton,286,282,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,973,2,1,1,0.47803506097560977,0.04874999999999999,0.7804878048780488,1.0,0.5,0,0,0.1199999999952,0.02479338842954716,0.041095890126571596,0.020979020978874274,0.9914550781249395,3,22,118,16241,0.1199999999952,0.02479338842954716,0.041095890126571596,0.9914550781249395,0.020979020978874274,binary,121,121,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,973,2,2,0,0.528422256097561,0.006250000000000006,0.8780487804878049,1.0,1.0,0,0,0.27777777777006174,0.04048582995935026,0.07067137786932039,0.036630036629902454,0.9839477539061899,10,26,237,16111,0.27777777777006174,0.04048582995935026,0.07067137786932039,0.9839477539061899,0.036630036629902454,binary,121,247,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,973,2,1,1,0.48536585365853663,0.0,0.926829268292683,1.0,0.5,0,0,0.15151515151056016,0.041322314049245266,0.06493506459748692,0.033557046979640556,0.9912109374999395,5,28,116,16235,0.15151515151056016,0.041322314049245266,0.06493506459748692,0.9912109374999395,0.033557046979640556,binary,121,121,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,973,2,2,0,0.5700381097560976,0.13124999999999998,0.8048780487804879,1.0,1.0,0,0,0.1666666666611111,0.027027027026880937,0.046511627666414285,0.023809523809410434,0.9874877929686897,5,25,180,16174,0.1666666666611111,0.027027027026880937,0.046511627666414285,0.9874877929686897,0.023809523809410434,local_density,121,185,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,973,2,1,1,0.48536585365853663,0.0,0.926829268292683,1.0,0.5,0,0,0.0,0.0,0.0,0.0,0.9875488281249397,0,38,166,16180,0.0,0.0,0.0,0.9875488281249397,0.0,sobel_edges,121,166,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,973,2,2,0,0.6061298076923077,0.21875,0.7884615384615384,1.0,1.0,0,0,0.04444444444345679,0.005665722379587349,0.01005025105566779,0.005050505050492297,0.9759521484374404,2,43,351,15988,0.04444444444345679,0.005665722379587349,0.01005025105566779,0.9759521484374404,0.005050505050492297,distance_transform,121,353,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,973,2,2,0,0.44647058823529406,0.0,0.48235294117647054,1.0,1.0,0,0,0.12790697674269874,0.0909090909083396,0.10628019274998249,0.0561224489793055,0.9887084960936896,11,75,110,16188,0.12790697674269874,0.0909090909083396,0.10628019274998249,0.9887084960936896,0.0561224489793055,neighbour_context,121,121,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,973,2,2,0,0.5851041666666666,0.21875,0.6833333333333333,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9939575195311893,0,62,37,16285,0.0,0.0,0.0,0.9939575195311893,0.0,skeleton,121,37,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,974,1,1,0,0.5530056179775281,0.06161048689138575,0.8764044943820225,1.0,1.0,0,0,0.26923076922731753,0.07720588235265734,0.1199999996529306,0.06382978723384855,0.98120117187494,21,57,251,16055,0.26923076922731753,0.07720588235265734,0.1199999996529306,0.98120117187494,0.06382978723384855,binary,272,272,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,974,1,1,0,0.4803370786516854,0.0,0.651685393258427,1.0,1.0,0,0,0.5689655172315696,0.07081545064362486,0.1259541982759309,0.06720977596727656,0.9720458984374406,33,25,433,15893,0.5689655172315696,0.07081545064362486,0.1259541982759309,0.9720458984374406,0.06720977596727656,binary,272,466,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,974,1,1,0,0.5613089887640449,0.12999999999999998,0.7640449438202247,1.0,1.0,0,0,0.594202898542113,0.15073529411709288,0.24046920788692908,0.1366666666662111,0.9841918945311899,41,28,231,16084,0.594202898542113,0.15073529411709288,0.24046920788692908,0.9841918945311899,0.1366666666662111,binary,272,272,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,974,1,1,0,0.5028089887640449,0.0,0.7640449438202247,1.0,1.0,0,0,0.39705882352357263,0.060538116591792514,0.10505836552875893,0.05544147843931121,0.9719238281249406,27,41,419,15897,0.39705882352357263,0.060538116591792514,0.10505836552875893,0.9719238281249406,0.05544147843931121,local_density,272,446,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,974,1,1,0,0.6232303370786517,0.19269662921348313,0.9325842696629214,1.0,1.0,0,0,0.23809523809240363,0.0546448087430201,0.08888888858484939,0.04651162790686858,0.9749755859374405,20,64,346,15954,0.23809523809240363,0.0546448087430201,0.08888888858484939,0.9749755859374405,0.04651162790686858,sobel_edges,272,366,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,974,1,1,0,0.7004157303370786,0.3991760299625468,0.8539325842696629,1.0,1.0,0,0,0.8311688311580367,0.09696969696955005,0.1736770690118619,0.09509658246642631,0.9628295898436912,64,13,596,15711,0.8311688311580367,0.09696969696955005,0.1736770690118619,0.9628295898436912,0.09509658246642631,distance_transform,272,660,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,974,1,1,0,0.500561797752809,0.0,0.752808988764045,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9792480468749402,0,68,272,16044,0.0,0.0,0.0,0.9792480468749402,0.0,neighbour_context,272,272,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,974,1,1,0,0.7165842696629213,0.52,0.6629213483146068,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9909667968749395,0,60,88,16236,0.0,0.0,0.0,0.9909667968749395,0.0,skeleton,272,88,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,975,3,3,0,0.31768274178651534,0.06445221445221444,0.9433962264150944,0.0,1.0,1,0,0.029702970296735614,0.013392857142797353,0.018461538033041427,0.00931677018630647,0.9805297851561902,3,98,221,16062,0.029702970296735614,0.013392857142797353,0.018461538033041427,0.9805297851561902,0.00931677018630647,binary,224,224,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,975,3,3,0,0.40240642426094264,0.24014844804318491,0.9716981132075472,0.0,1.0,1,0,0.11650485436780092,0.025052192066753545,0.04123711311060923,0.021052631578910436,0.965942382812441,12,91,467,15814,0.11650485436780092,0.025052192066753545,0.04123711311060923,0.965942382812441,0.021052631578910436,binary,224,479,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,975,3,2,1,0.3083756652152879,0.1346153846153846,0.9056603773584906,0.0,0.6666666666666667,1,0,0.13483146067264234,0.05286343612311514,0.07594936668348422,0.039473684210396466,0.98217773437494,12,77,215,16080,0.13483146067264234,0.05286343612311514,0.07594936668348422,0.98217773437494,0.039473684210396466,binary,224,227,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,975,3,3,0,0.3239567733151804,0.08076923076923076,0.9380530973451328,0.0,1.0,1,2,0.06730769230704511,0.03684210526296399,0.04761904716150678,0.02439024390235404,0.9829101562499399,7,97,183,16097,0.06730769230704511,0.03684210526296399,0.04761904716150678,0.9829101562499399,0.02439024390235404,local_density,224,190,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,975,3,2,1,0.24873125302370588,0.13205128205128205,0.6132075471698113,0.0,0.6666666666666667,1,0,0.11111111110934745,0.02187499999993164,0.03655352452911943,0.01861702127654623,0.9774780273436903,7,56,313,16008,0.11111111110934745,0.02187499999993164,0.03655352452911943,0.9774780273436903,0.01861702127654623,sobel_edges,224,320,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,975,3,3,0,0.2622641509433963,0.0,0.8113207547169812,0.0,1.0,1,1,0.21428571428316326,0.025899280575502302,0.046213093517359576,0.023653088042018853,0.9546508789061917,18,66,677,15623,0.21428571428316326,0.025899280575502302,0.046213093517359576,0.9546508789061917,0.023653088042018853,distance_transform,224,695,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,975,3,2,1,0.2647617319787131,0.10897435897435896,0.7452830188679245,0.0,0.6666666666666667,1,0,0.12162162161997808,0.04017857142839206,0.060402684190036485,0.03114186851200297,0.9829101562499399,9,65,215,16095,0.12162162161997808,0.04017857142839206,0.060402684190036485,0.9829101562499399,0.03114186851200297,neighbour_context,224,224,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,975,3,2,1,0.28511006289308183,0.15000000000000002,0.7547169811320755,0.0,0.6666666666666667,1,0,0.012499999999843749,0.01041666666655816,0.011363635867639483,0.005714285714253062,0.9893798828124396,1,79,95,16209,0.012499999999843749,0.01041666666655816,0.011363635867639483,0.9893798828124396,0.005714285714253062,skeleton,224,96,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,976,1,1,0,0.6159291187739463,0.17716049382716048,0.9310344827586207,1.0,1.0,0,0,0.2033898305050273,0.21818181817785126,0.21052631528639582,0.117647058822376,0.9945068359374393,12,47,43,16282,0.2033898305050273,0.21818181817785126,0.21052631528639582,0.9945068359374393,0.117647058822376,binary,55,55,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
