method,method_display,preprocess_method,preprocess_display,preprocess_kind,input_channels,channel_names,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_preprocessed,pixel_recall_on_preprocessed,pixel_f1_on_preprocessed,pixel_iou_on_preprocessed,pixel_accuracy_on_preprocessed,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,raw_stroke_pixels,processed_feature_pixels,opening_radius,closing_radius,erode_radius,dilate_radius,density_radius,distance_decay_px,neighbour_blend,apply_opening,apply_closing,apply_erosion,apply_dilation,apply_skeletonization,internal_skeletonization_applied
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,binary,1,,970,3,3,0,0.549520725388601,0.0611111111111111,0.8601036269430051,1.0,1.0,0,0,0.16049382715950314,0.03735632183902679,0.060606060299596295,0.03124999999996244,0.9508056640624419,26,136,670,15552,0.16049382715950314,0.03735632183902679,0.060606060299596295,0.9508056640624419,0.03124999999996244,288,696,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,binary,1,,970,3,3,0,0.5796804835924007,0.10740740740740741,0.9067357512953368,1.0,1.0,0,0,0.04597701149398864,0.02777777777768133,0.0346320341623283,0.017621145374410528,0.9727783203124406,8,166,280,15930,0.04597701149398864,0.02777777777768133,0.0346320341623283,0.9727783203124406,0.017621145374410528,288,288,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,local_density,1,,970,3,4,1,0.22775906735751297,0.005555555555555549,0.7512953367875648,0.0,0.75,0,1,0.05882352941133218,0.03555555555539753,0.044321329170034,0.022662889518349397,0.9789428710936903,8,128,217,16031,0.05882352941133218,0.03555555555539753,0.044321329170034,0.9789428710936903,0.022662889518349397,288,225,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,sobel_edges,1,,970,3,3,0,0.318933506044905,0.12037037037037039,0.8238341968911918,0.0,1.0,0,1,0.045454545454250296,0.014285714285685132,0.02173913007082096,0.010989010988993738,0.9615478515624413,7,147,483,15747,0.045454545454250296,0.014285714285685132,0.02173913007082096,0.9615478515624413,0.010989010988993738,288,490,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,distance_transform,1,,970,3,2,1,0.49144645941278065,0.11666666666666667,0.6113989637305699,1.0,0.6666666666666667,0,0,0.121739130433724,0.01260126012600126,0.022838499014297346,0.01155115511550202,0.9268798828124434,14,101,1097,15172,0.121739130433724,0.01260126012600126,0.022838499014297346,0.9268798828124434,0.01155115511550202,288,1111,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,neighbour_context,1,,970,3,4,1,0.2544257340241797,0.06481481481481481,0.7512953367875648,0.0,0.75,0,1,0.04379562043763653,0.020833333333260998,0.02823529368063115,0.014319809069178235,0.9747924804686905,6,131,282,15965,0.04379562043763653,0.020833333333260998,0.02823529368063115,0.9747924804686905,0.014319809069178235,288,288,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,skeleton,1,,970,3,4,1,0.3859223744292238,0.2992592592592593,0.8812785388127854,0.0,0.75,0,1,0.02403846153834597,0.02564102564089415,0.024813895282034877,0.012562814070320194,0.9760131835936904,5,203,190,15986,0.02403846153834597,0.02564102564089415,0.024813895282034877,0.9760131835936904,0.012562814070320194,288,195,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__multi_channel_stack,CNN + Multi-channel stack,multi_channel_stack,Multi-channel stack,multi_channel,8,"threshold_only, dilated_stroke, close_gaps, local_density, sobel_edges, distance_transform, neighbour_context, skeleton",970,3,4,1,0.5621373056994818,0.10555555555555556,0.9481865284974094,1.0,0.75,0,0,0.09876543209815578,0.014401440144001439,0.025137470319859752,0.012728719172623127,0.9242553710936936,16,146,1095,15127,0.09876543209815578,0.014401440144001439,0.025137470319859752,0.9242553710936936,0.012728719172623127,288,1111,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,binary,1,,971,4,4,0,0.6416195324283559,0.24918300653594766,0.8974358974358975,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9796752929686902,0,135,198,16051,0.0,0.0,0.0,0.9796752929686902,0.0,198,198,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,binary,1,,971,4,4,0,0.6545334757834758,0.27788065843621396,0.8974358974358975,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9567260742186916,0,141,568,15675,0.0,0.0,0.0,0.9567260742186916,0.0,198,568,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,binary,1,,971,4,4,0,0.34150641025641026,0.18055555555555555,0.8012820512820513,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.9801025390624402,0,128,198,16058,0.0,0.0,0.0,0.9801025390624402,0.0,198,198,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,local_density,1,,971,4,5,1,0.7083209349313495,0.4618425147836912,0.8524590163934427,1.0,0.8,0,0,0.0,0.0,0.0,0.0,0.98266601562494,0,183,101,16100,0.0,0.0,0.0,0.98266601562494,0.0,198,101,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,sobel_edges,1,,971,4,3,1,0.5035673884938591,0.029295051353874873,0.8269230769230769,1.0,0.75,0,0,0.1129032258055411,0.038888888888780865,0.05785123928806093,0.029787234042489816,0.9721679687499406,14,110,346,15914,0.1129032258055411,0.038888888888780865,0.05785123928806093,0.9721679687499406,0.029787234042489816,198,360,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,distance_transform,1,,971,4,4,0,0.30856616679821103,0.08042328042328041,0.861878453038674,0.0,1.0,0,1,0.2905027932944665,0.05627705627699537,0.0942883043516857,0.04947668886769793,0.9390258789061927,52,127,872,15333,0.2905027932944665,0.05627705627699537,0.0942883043516857,0.9390258789061927,0.04947668886769793,198,924,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,neighbour_context,1,,971,4,5,1,0.35895604395604397,0.1783068783068783,0.9935897435897436,0.0,0.8,0,1,0.0,0.0,0.0,0.0,0.9793701171874402,0,140,198,16046,0.0,0.0,0.0,0.9793701171874402,0.0,198,198,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,skeleton,1,,971,4,4,0,0.7248219373219372,0.5195473251028806,0.7051282051282051,1.0,1.0,0,0,0.053097345132273474,0.039215686274253495,0.04511278146585449,0.02307692307683432,0.9844970703124399,6,107,147,16124,0.053097345132273474,0.039215686274253495,0.04511278146585449,0.9844970703124399,0.02307692307683432,198,153,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__multi_channel_stack,CNN + Multi-channel stack,multi_channel_stack,Multi-channel stack,multi_channel,8,"threshold_only, dilated_stroke, close_gaps, local_density, sobel_edges, distance_transform, neighbour_context, skeleton",971,4,5,1,0.5277472527472529,0.057671957671957666,0.858974358974359,1.0,0.8,0,0,0.21167883211524324,0.03138528138524742,0.05466540976557068,0.02810077519377122,0.9387817382811927,29,108,895,15352,0.21167883211524324,0.03138528138524742,0.05466540976557068,0.9387817382811927,0.02810077519377122,198,924,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,binary,1,,972,4,4,0,0.5546123188405797,0.065,0.8768115942028986,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9697265624999408,0,122,374,15888,0.0,0.0,0.0,0.9697265624999408,0.0,374,374,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,binary,1,,972,4,4,0,0.3365241040124659,0.11942810457516337,0.9139072847682119,0.0,1.0,0,1,0.020547945205338713,0.0042492917846965305,0.007042253237116766,0.0035335689045894775,0.948364257812442,3,143,703,15535,0.020547945205338713,0.0042492917846965305,0.007042253237116766,0.948364257812442,0.0035335689045894775,374,706,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,binary,1,,972,4,4,0,0.5251864876385337,0.028594771241830057,0.8115942028985508,1.0,1.0,0,0,0.14953271027897633,0.04278074866298722,0.06652806618185433,0.03440860215046364,0.9725952148436906,16,91,358,15919,0.14953271027897633,0.04278074866298722,0.06652806618185433,0.9725952148436906,0.03440860215046364,374,374,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,local_density,1,,972,4,5,1,0.7046029411764707,0.42356209150326796,0.92,1.0,0.8,0,0,0.0794701986749704,0.02169981916813436,0.034090908753845725,0.017341040462402688,0.9584960937499415,12,139,541,15692,0.0794701986749704,0.02169981916813436,0.034090908753845725,0.9584960937499415,0.017341040462402688,374,553,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,sobel_edges,1,,972,4,3,1,0.5150144927536232,0.042222222222222223,0.855072463768116,1.0,0.75,0,0,0.2833333333309722,0.06367041198489949,0.10397553486823967,0.054838709677330906,0.9642333984374412,34,86,500,15764,0.2833333333309722,0.06367041198489949,0.10397553486823967,0.9642333984374412,0.054838709677330906,374,534,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,distance_transform,1,,972,4,4,0,0.3015892857142857,0.0975,0.7885714285714286,0.0,1.0,0,1,0.24683544303641244,0.037284894837440456,0.06478405292802232,0.033476394849756674,0.9312744140624432,39,119,1007,15219,0.24683544303641244,0.037284894837440456,0.06478405292802232,0.9312744140624432,0.033476394849756674,374,1046,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,neighbour_context,1,,972,4,5,1,0.5924926470588237,0.17442810457516336,0.92,1.0,0.8,0,0,0.13793103448180738,0.05347593582873402,0.07707129054116965,0.04008016032056096,0.9707641601561907,20,125,354,15885,0.13793103448180738,0.05347593582873402,0.07707129054116965,0.9707641601561907,0.04008016032056096,374,374,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,skeleton,1,,972,4,4,0,0.6086322463768116,0.1625,0.927536231884058,1.0,1.0,0,0,0.09230769230698226,0.08759124087527306,0.08988763994910857,0.047058823529227224,0.9851684570311898,12,118,125,16129,0.09230769230698226,0.08759124087527306,0.08988763994910857,0.9851684570311898,0.047058823529227224,374,137,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__multi_channel_stack,CNN + Multi-channel stack,multi_channel_stack,Multi-channel stack,multi_channel,8,"threshold_only, dilated_stroke, close_gaps, local_density, sobel_edges, distance_transform, neighbour_context, skeleton",972,4,4,0,0.3094730392156863,0.06462418300653595,0.9019607843137255,0.0,1.0,0,2,0.16551724137816887,0.022944550669194125,0.04030226678860274,0.02056555269921117,0.9302368164061932,24,121,1022,15217,0.16551724137816887,0.022944550669194125,0.04030226678860274,0.9302368164061932,0.02056555269921117,374,1046,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,binary,1,,973,3,3,0,0.5247578140166957,0.00991285403050108,0.8514851485148515,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.98156738281244,0,88,214,16082,0.0,0.0,0.0,0.98156738281244,0.0,214,214,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,binary,1,,973,3,3,0,0.49338658865886587,0.010606060606060596,0.693069306930693,1.0,1.0,0,0,0.09523809523658353,0.013392857142827248,0.02348336573285182,0.011881188118788355,0.9695434570311908,6,57,442,15879,0.09523809523658353,0.013392857142827248,0.02348336573285182,0.9695434570311908,0.011881188118788355,214,448,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,binary,1,,973,3,2,1,0.6068016448703695,0.31031095266389386,0.7524752475247525,1.0,0.6666666666666667,0,0,0.0,0.0,0.0,0.0,0.98254394531244,0,72,214,16098,0.0,0.0,0.0,0.98254394531244,0.0,214,214,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,local_density,1,,973,3,3,0,0.5612443744374437,0.1702020202020202,0.6732673267326732,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9804687499999402,0,54,266,16064,0.0,0.0,0.0,0.9804687499999402,0.0,214,266,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,sobel_edges,1,,973,3,2,1,0.5522922292229223,0.19797979797979798,0.7326732673267327,1.0,0.6666666666666667,0,0,0.028571428571020407,0.006097560975591166,0.010050250966339243,0.005050505050492297,0.9759521484374404,2,68,326,15988,0.028571428571020407,0.006097560975591166,0.010050250966339243,0.9759521484374404,0.005050505050492297,214,328,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,distance_transform,1,,973,3,3,0,0.5248469846984698,0.07171717171717171,0.7128712871287128,1.0,1.0,0,0,0.27397260273597296,0.02881844380399306,0.0521512384195455,0.026773761713484907,0.9556274414061916,20,53,674,15637,0.27397260273597296,0.02881844380399306,0.0521512384195455,0.9556274414061916,0.026773761713484907,214,694,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,neighbour_context,1,,973,3,3,0,0.3527101092462187,0.1523370964547435,0.9207920792079208,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.98193359374994,0,82,214,16088,0.0,0.0,0.0,0.98193359374994,0.0,214,214,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,skeleton,1,,973,3,3,0,0.5589356435643564,0.11666666666666667,0.7821782178217822,1.0,1.0,0,0,0.012987012986844324,0.00970873786398341,0.011111110621419774,0.00558659217873974,0.9891357421874396,1,76,102,16205,0.012987012986844324,0.00970873786398341,0.011111110621419774,0.9891357421874396,0.00558659217873974,214,103,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__multi_channel_stack,CNN + Multi-channel stack,multi_channel_stack,Multi-channel stack,multi_channel,8,"threshold_only, dilated_stroke, close_gaps, local_density, sobel_edges, distance_transform, neighbour_context, skeleton",973,3,3,0,0.5291651665166517,0.08131313131313131,0.7128712871287128,1.0,1.0,0,0,0.062499999999023434,0.005763688760798611,0.01055408955512702,0.005305039787791373,0.9542236328124417,4,60,690,15630,0.062499999999023434,0.005763688760798611,0.01055408955512702,0.9542236328124417,0.005305039787791373,214,694,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,binary,1,,974,2,2,0,0.2721325272641062,0.006140350877192982,0.8468468468468469,0.0,1.0,0,1,0.3106796116474691,0.10958904109551511,0.16202531606934786,0.08815426997220895,0.9797973632811902,32,71,260,16021,0.3106796116474691,0.10958904109551511,0.16202531606934786,0.9797973632811902,0.08815426997220895,292,292,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,binary,1,,974,2,2,0,0.5329787234042553,0.0,0.9148936170212766,1.0,1.0,0,0,0.2758620689623464,0.04687499999990845,0.08013355567798305,0.04173913043471002,0.9663696289061909,24,63,488,15809,0.2758620689623464,0.04687499999990845,0.08013355567798305,0.9663696289061909,0.04173913043471002,292,512,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,binary,1,,974,2,2,0,0.5611013645224172,0.1596491228070175,0.6962962962962963,1.0,1.0,0,0,0.06153846153798817,0.027397260273878777,0.037914691516632605,0.019323671497537866,0.9752197265624405,8,122,284,15970,0.06153846153798817,0.027397260273878777,0.037914691516632605,0.9752197265624405,0.019323671497537866,292,292,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,local_density,1,,974,2,2,0,0.6356223404255319,0.195,0.9893617021276596,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.965454101562441,0,94,472,15818,0.0,0.0,0.0,0.965454101562441,0.0,292,472,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,sobel_edges,1,,974,2,2,0,0.6151084905660377,0.195,0.8867924528301887,1.0,1.0,0,0,0.21495327102602846,0.05808080808066141,0.09145129191121264,0.04791666666656684,0.9721069335936906,23,84,373,15904,0.21495327102602846,0.05808080808066141,0.09145129191121264,0.9721069335936906,0.04791666666656684,292,396,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
